NULL,Washington Adventist University,Private,4 Year,MD
NULL,Washington and Lee University,Private,4 Year,VA
NULL,Washington College,Private,4 Year,MD
NULL,Washington County Community College,Public,2 Year,ME
NULL,Washington State Community College,Public,2 Year,OH
NULL,Washington State University,Public,4 Year,WA
NULL,Washington University in St. Louis,Private,4 Year,MO
NULL,Washtenaw Community College,Public,2 Year,MI
NULL,"Watkins College of Art, Design & Film",Private,4 Year,TN
NULL,Waubonsee Community College,Public,2 Year,IL
NULL,Waukesha County Technical College,Public,2 Year,WI
NULL,Wayland Baptist University,Private,4 Year,TX
NULL,Wayne Community College,Public,2 Year,NC
NULL,Wayne County Community College,Public,2 Year,MI
NULL,Wayne State College,Public,4 Year,NE
NULL,Wayne State University,Public,4 Year,MI
NULL,Waynesburg University,Private,4 Year,PA
NULL,Weatherford College,Public,2 Year,TX
NULL,Webb Institute,Private,4 Year,NY
NULL,Webber International University,Private,4 Year,FL
NULL,Weber State University,Public,4 Year,UT
NULL,Webster University,Private,4 Year,MO
NULL,Welch College,Private,4 Year,TN
NULL,Wellesley College,Private,4 Year,MA
NULL,Wells College,Private,4 Year,NY
NULL,Wenatchee Valley College,Public,2 Year,WA
NULL,Wentworth Institute of Technology,Private,4 Year,MA
NULL,Wentworth Military Junior College,Private,2 Year,MO
NULL,Wesley College,Private,4 Year,DE
NULL,Wesleyan College,Private,4 Year,GA
NULL,Wesleyan University,Private,4 Year,CT
NULL,West Chester University of Pennsylvania,Public,4 Year,PA
NULL,West Georgia Technical College,Public,2 Year,GA
NULL,West Hills College: Coalinga,Public,2 Year,CA
NULL,West Hills College: Lemoore,Public,2 Year,CA
NULL,West Kentucky Community and Technical College,Public,2 Year,KY
NULL,West Liberty University,Public,4 Year,WV
NULL,West Los Angeles College,Public,2 Year,CA
NULL,West Shore Community College,Public,2 Year,MI
NULL,West Texas A&M University,Public,4 Year,TX
NULL,West Valley College,Public,2 Year,CA
NULL,West Virginia Northern Community College,Public,2 Year,WV
NULL,West Virginia State University,Public,4 Year,WV
NULL,West Virginia University,Public,4 Year,WV
NULL,West Virginia University at Parkersburg,Public,2 Year,WV
NULL,West Virginia University Institute of Technology,Public,4 Year,WV
NULL,West Virginia Wesleyan College,Private,4 Year,WV
NULL,Westchester Community College,Public,2 Year,NY
NULL,Western Carolina University,Public,4 Year,NC
NULL,Western Connecticut State University,Public,4 Year,CT
NULL,Western Dakota Technical Institute,Public,2 Year,SD
NULL,Western Governors University,Private,4 Year,UT
NULL,Western Illinois University,Public,4 Year,IL
NULL,Western Iowa Tech Community College,Public,2 Year,IA
NULL,Western Kentucky University,Public,4 Year,KY
NULL,Western Michigan University,Public,4 Year,MI
NULL,Western Nebraska Community College,Public,2 Year,NE
NULL,Western Nevada College,Public,2 Year,NV
NULL,Western New England University,Private,4 Year,MA
NULL,Western New Mexico University,Public,4 Year,NM
NULL,Western Oklahoma State College,Public,2 Year,OK
NULL,Western Oregon University,Public,4 Year,OR
NULL,Western Piedmont Community College,Public,2 Year,NC
NULL,Western State Colorado University,Public,4 Year,CO
NULL,Western Technical College,Public,2 Year,WI
NULL,Western Texas College,Public,2 Year,TX
NULL,Western Washington University,Public,4 Year,WA
NULL,Western Wyoming Community College,Public,2 Year,WY
NULL,Westfield State University,Public,4 Year,MA
NULL,Westminster College,Private,4 Year,UT
NULL,Westminster College,Private,4 Year,PA
NULL,Westminster College,Private,4 Year,MO
NULL,Westmont College,Private,4 Year,CA
NULL,Westmoreland County Community College,Public,2 Year,PA
NULL,Wharton County Junior College,Public,2 Year,TX
NULL,Whatcom Community College,Public,2 Year,WA
NULL,Wheaton College,Private,4 Year,MA
NULL,Wheaton College,Private,4 Year,IL
NULL,Wheeling Jesuit University,Private,4 Year,WV
NULL,White Earth Tribal and Community College,Private,2 Year,MN
NULL,White Mountains Community College,Public,2 Year,NH
NULL,Whitman College,Private,4 Year,WA
NULL,Whittier College,Private,4 Year,CA
NULL,Whitworth University,Private,4 Year,WA
NULL,Wichita Area Technical College,Public,2 Year,KS
NULL,Wichita State University,Public,4 Year,KS
NULL,Widener University,Private,4 Year,PA
NULL,Wilberforce University,Private,4 Year,OH
NULL,Wiley College,Private,4 Year,TX
NULL,Wilkes Community College,Public,2 Year,NC
NULL,Wilkes University,Private,4 Year,PA
NULL,Willamette University,Private,4 Year,OR
NULL,William Carey University,Private,4 Year,MS
NULL,William Jessup University,Private,4 Year,CA
NULL,William Jewell College,Private,4 Year,MO
NULL,William Paterson University of New Jersey,Public,4 Year,NJ
NULL,William Peace University,Private,4 Year,NC
NULL,William Penn University,Private,4 Year,IA
NULL,William Woods University,Private,4 Year,MO
NULL,Williams Baptist University,Private,4 Year,AR
NULL,Williams College,Private,4 Year,MA
NULL,Williamsburg Technical College,Public,2 Year,SC
NULL,Williamson College,Private,4 Year,TN
NULL,Williston State College,Public,2 Year,ND
NULL,Wilmington College,Private,4 Year,OH
NULL,Wilmington University,Private,4 Year,DE
NULL,Wilson College,Private,4 Year,PA
NULL,Wilson Community College,Public,2 Year,NC
NULL,Wingate University,Private,4 Year,NC
NULL,Winona State University,Public,4 Year,MN
NULL,Winston-Salem State University,Public,4 Year,NC
NULL,Winthrop University,Public,4 Year,SC
NULL,Wiregrass Georgia Technical College,Public,2 Year,GA
NULL,Wisconsin Indianhead Technical College,Public,2 Year,WI
NULL,Wisconsin Lutheran College,Private,4 Year,WI
NULL,Wittenberg University,Private,4 Year,OH
NULL,Wofford College,Private,4 Year,SC
NULL,Woodbury University,Private,4 Year,CA
NULL,Woodland Community College,Public,2 Year,CA
NULL,Wor-Wic Community College,Public,2 Year,MD
NULL,Worcester Polytechnic Institute,Private,4 Year,MA
NULL,Worcester State University,Public,4 Year,MA
NULL,World Mission University,Private,4 Year,CA
NULL,Wright State University,Public,4 Year,OH
NULL,Wright State University: Lake Campus,Public,2 Year,OH
NULL,Wytheville Community College,Public,2 Year,VA
NULL,Xavier University,Private,4 Year,OH
NULL,Xavier University of Louisiana,Private,4 Year,LA
NULL,Yakima Valley College,Public,2 Year,WA
NULL,Yale University,Private,4 Year,CT
NULL,Yavapai College,Public,2 Year,AZ
NULL,Yeshiva and Kolel Bais Medrash Elyon,Private,4 Year,NY
NULL,Yeshiva Beth Yehuda-Yeshiva Gedolah of Greater Detroit,Private,4 Year,MI
NULL,Yeshiva College of the Nations Capital,Private,4 Year,MD
NULL,Yeshiva D'Monsey Rabbinical College,Private,4 Year,NY
NULL,Yeshiva Derech Chaim,Private,4 Year,NY
NULL,Yeshiva Gedolah Imrei Yosef D'Spinka,Private,4 Year,NY
NULL,Yeshiva Gedolah Rabbinical College,Private,4 Year,FL
NULL,Yeshiva Karlin Stolin,Private,4 Year,NY
NULL,Yeshiva of Nitra,Private,4 Year,NY
NULL,Yeshiva Ohr Elchonon Chabad/West Coast Talmudical Seminary,Private,4 Year,CA
NULL,Yeshiva Shaar Hatorah,Private,4 Year,NY
NULL,Yeshiva Shaarei Torah of Rockland,Private,4 Year,NY
NULL,Yeshiva University,Private,4 Year,NY
NULL,Yeshivath Beth Moshe,Private,4 Year,PA
NULL,Yeshivath Viznitz,Private,4 Year,NY
NULL,York College,Private,4 Year,NE
NULL,York College of Pennsylvania,Private,4 Year,PA
NULL,York County Community College,Public,2 Year,ME
NULL,York Technical College,Public,2 Year,SC
NULL,Young Harris College,Private,4 Year,GA
NULL,Youngstown State University,Public,4 Year,OH
NULL,Yuba College,Public,2 Year,CA
NULL,Zane State College,Public,2 Year,OH
